expected_return,volatility,sharpe_ratio,weight_125497,weight_125498,weight_119599,weight_119120,weight_102885
0.1348505804839373,0.07138712189437578,1.0485165741054254,0.34245599802040694,0.14265791499290198,0.12862106358628306,0.26843603740393185,0.11782898599647634
0.12162974298544879,0.06613097083474886,0.9319346473750106,0.24996315746060419,0.230534378782335,0.11521016130049115,0.20165310311070328,0.20263919934586647
0.10534058062835831,0.07193482474503719,0.6303008423119343,0.03880577386952849,0.339632952072576,0.190127751543613,0.31099804443513623,0.12043547807914641
0.15152927591866952,0.07675068358416613,1.1925532339825602,0.39067753019017626,0.16979163214902407,0.004727992282785142,0.39497846976023926,0.039824375617775354
0.09755360202837489,0.08405990121757798,0.4467481103882378,0.09322324081847266,0.277369473522003,0.27752863814852974,0.16741451678153496,0.1844641307294597
0.12822191155124985,0.08118909960993752,0.8402841253199402,0.17972228173960783,0.1175092766847943,0.1317179883081714,0.26952337689751066,0.3015270763699158
0.12527235273202797,0.05814987738240186,1.1224847870750905,0.35586464808974383,0.35498309958819496,0.041002889126888147,0.2222730744781371,0.025876288717035765
0.10224178702282491,0.10229206037533915,0.41295274401383236,0.23416636357715223,0.18814587411274775,0.37827030952356616,0.14953261795172026,0.04988483483481349
0.07406373430359187,0.09398236251470245,0.14964227252099307,0.08372124115482028,0.44586240489443646,0.3619649956005267,0.05920705199319673,0.04924430635701976
0.12626298250381107,0.10360361714133523,0.6395817475505284,0.29413144990881396,0.030531855970711376,0.3448581114521076,0.2963440769894797,0.03413450567888731
0.09607831064701478,0.07334121170255402,0.4919241148255858,0.032267626323188234,0.375263732386453,0.1423521403348226,0.14097200083878897,0.3091445001167474
0.1054171556581034,0.07415588174227503,0.6124552037011495,0.3010590361516091,0.31337553521464173,0.23944222849942945,0.11958460626627876,0.026538593868040954
0.1297093508495588,0.071521804783122,0.9746587220630246,0.279818495886512,0.20105829934516348,0.15274481840770315,0.326340767208338,0.04003761915228337
0.11539720814157947,0.1181189869985592,0.46899494780001116,0.4292054558993912,0.009891997456229231,0.4083261343303871,0.0490548956948488,0.10352151661914355
0.10270592675056933,0.09120607812837224,0.4682355345930004,0.038428333665861764,0.21227658325843102,0.2439392249502539,0.19074794073797122,0.3146079173874821
0.10290271038236684,0.10781911835155371,0.39791375628280307,0.1380230323232479,0.10519590139649858,0.3198082007352035,0.08232541397760632,0.35464745156744376
0.11510816046140995,0.06924858730722443,0.7958019449107339,0.004973113140627806,0.39683468525033555,0.017659267944305737,0.36461925685895863,0.21591367680577228
0.14040908502913652,0.08304998044338162,0.9682011314133241,0.31897195135860607,0.023705809459919423,0.17791565476867952,0.3113708788585513,0.16803570555424374
0.11745740687915125,0.06836842914607169,0.8404084691838007,0.21039139218686595,0.23257046713882837,0.1519411095421536,0.2097761420936344,0.1953208890385176
0.14562442952990093,0.08478466820413433,1.0099046365758575,0.29370491679406074,0.014811858965229263,0.09157136624288496,0.30975758146869037,0.29015427652913467
0.10751960959499715,0.06616764255576642,0.7181699054027411,0.22726134816699714,0.30929459369815876,0.13834541289042274,0.09382647819040837,0.23127216705401302
0.1308752326902537,0.08101938430179907,0.874793523809584,0.11875994512356373,0.19616394723661265,0.026126228980452575,0.32748930021912115,0.33146057844024995
0.12889209657056555,0.07082891143173255,0.9726550243111703,0.22948393837084474,0.17621348037923,0.10174092190039116,0.2674923050043505,0.22506935434518352
0.10567007285422372,0.08138615929187937,0.5611528207202259,0.04553054749879238,0.2550473130820308,0.230299322809236,0.26593115231845244,0.20319166429148836
0.11657920093504898,0.09619568229826575,0.588167780333619,0.21331215005449342,0.14544198107183878,0.3243517922600307,0.3011695040779972,0.015724572535639934
0.11113494828437318,0.10741065292685528,0.47606961591784713,0.011214850872587638,0.1601238139388952,0.34475835405176464,0.41992510598766664,0.06397787514908598
0.11661875946424294,0.09070265727072657,0.6242238228506246,0.16388078650163773,0.10506222207175106,0.2675342820121853,0.23228408813975684,0.2312386212746689
0.1110307052679668,0.09053572258154595,0.5636527087084681,0.22554821394344887,0.19962270817457478,0.13157110460168617,0.02712946053096623,0.416128512749324
0.10556686405819414,0.07828304148619139,0.5820783555814172,0.19665336047743268,0.24184720866663215,0.24110190660966582,0.13436754315185082,0.1860299810944186
0.12081836192806829,0.05940257482986307,1.0238337665035602,0.36039611887901424,0.32411169492137176,0.09435492107808933,0.1718673239445994,0.04926994117692531
0.13057930944131746,0.06730142124898719,1.0487045909506643,0.30988788625800656,0.19689321724535216,0.0742660860700004,0.21817691018757224,0.2007759002390686
0.11786853307749473,0.099775765693676,0.5799858580405017,0.1470338833262729,0.04661795581069321,0.27569596140039887,0.21359806014604504,0.3170541393165899
0.10998236106727041,0.07296593662869512,0.6850095178194969,0.15472567784809277,0.253486374965786,0.16416791942500136,0.16685428272265537,0.26076574503846434
0.14784469496789987,0.08776117668316374,1.0009516541128163,0.2077958158411025,0.06901855335877703,0.01482323094104382,0.38889969129967894,0.31946270855939773
0.12914060435565672,0.08371889030993723,0.8258662304252962,0.49633847561630445,0.1501283122643867,0.09613457647421643,0.010253209242802664,0.24714542640228968
0.13019851369179922,0.07531490814717885,0.93206664415787,0.22077337879718376,0.1467951293534991,0.16372253083168364,0.3383763097806969,0.13033265123693652
0.11520365380943473,0.07100493047735137,0.7774622612586486,0.16170128909704568,0.24653753634566453,0.12475251038361557,0.1957087128793371,0.2712999512943372
0.12099358682076988,0.09975571893456295,0.6114294746427523,0.3423494156240167,0.05302730556382356,0.33408092893921,0.1774324023693693,0.09310994750358048
0.101170930284782,0.06700364301831688,0.6144580866077244,0.1586542679963395,0.3386500587939346,0.17022408305667416,0.11360005265134696,0.2188715375017048
0.1279377363520255,0.07874445065858479,0.8627622109726263,0.3313097318380373,0.10466257523206103,0.17780505979172748,0.17665461807678995,0.20956801506138426
0.10811089993976453,0.08345459677080189,0.5764919105881655,0.06298765804196807,0.29077304178296937,0.08252131295440816,0.15683365311547387,0.4068843341051805
0.10726968204064105,0.05384090465593742,0.8779511106418285,0.3063753035574353,0.431518476195796,0.1113899277146061,0.12429825855863212,0.026418033973530493
0.10030426955320279,0.06888326930061296,0.5851097075156412,0.2025905641259797,0.33409153149232773,0.2122747830657291,0.10637398788888025,0.1446691334270832
0.12641288555658164,0.08431730497143874,0.7876542730946873,0.2070734845936675,0.09272615194895757,0.1637024852115555,0.22623518207146565,0.3102626961743537
0.08377739878231372,0.09566744664933363,0.24854221174595695,0.01623153576321086,0.3300674685179402,0.25925293481736855,0.03375737511129378,0.3606906857901866
0.1450186356249359,0.0826940805241481,1.028110296239511,0.3273294736162766,0.021710517588867564,0.09841777728575313,0.28656895395174203,0.2659732775573607
0.1193263295164949,0.09052511958634114,0.6553576486569628,0.09882653464859255,0.11212418091207425,0.19841898896156338,0.2595028346962415,0.3311274607815283
0.08746929938873647,0.1074289609770295,0.25569733839844144,0.1974870719850569,0.2476043631433662,0.4001365933179077,0.019637274290932837,0.13513469726273636
0.11063897148325189,0.06503523889388137,0.7786389708797716,0.2585050120075719,0.32440679703855874,0.185422667841179,0.19282832095197,0.03883720216072026
0.1132259427848023,0.06408362861337731,0.8305700525467984,0.2393824378776921,0.2849702626795426,0.12973083575138808,0.14405525145477613,0.20186121223660106
0.10503525085033696,0.07682853437669776,0.5861787058116293,0.0200539943713275,0.3218031053878926,0.2112667708771622,0.3272166479515668,0.11965948141205089
0.12170711434019446,0.07440729789813272,0.8293153505543847,0.25806135443690165,0.17201412675466723,0.19679359416598832,0.2286899044220751,0.14444102022036753
0.10878673205395523,0.0856064556158553,0.5698954792951312,0.03639928409387304,0.22492209856308232,0.24574926110833584,0.3121649018044229,0.1807644544302859
0.12056893747350565,0.08695415123826368,0.6965617697485228,0.06407419065125732,0.14251973926975944,0.18234949887853227,0.32439666280094687,0.286659908399504
0.08793063254297358,0.07339158016055858,0.38056998475669557,0.15567777368047517,0.43128309379061336,0.26483162683227185,0.10371041379755841,0.044497091899081145
0.11202425159979015,0.0742774704359775,0.7004041911286112,0.14823991903431502,0.23852518034669618,0.15582577456226154,0.18092919198300353,0.27647993407372373
0.10878795134383354,0.0569403943842779,0.8568249635675974,0.08314159903602254,0.4300453666943965,0.03847622759173573,0.25153031848556495,0.1968064881922803
0.1414688663992636,0.08217106439123428,0.9914544371893813,0.29525236063915206,0.03367311724743493,0.11957487957281908,0.29137282618707877,0.2601268163535153
0.13824824164186433,0.08187017440365096,0.9557600458510186,0.28730874162162895,0.09068690429334467,0.06008955566765873,0.23511639785598237,0.32679840056138526
0.12722367813188454,0.06625345283722184,1.0146441468801097,0.23542852873793005,0.24170780089409238,0.1183898333112704,0.3253819380004542,0.07909189905625287
0.10019580768957011,0.0875075923086458,0.4593408026562598,0.20054815938412532,0.2635958229736518,0.3145099088231525,0.15019445236186707,0.07115165645720335
0.1109689599293721,0.09097980357424769,0.5602227959063119,0.2885739397844163,0.13640439242322758,0.27468833620089206,0.07295053192878874,0.22738279966267527
0.12701823691652325,0.09890855152392868,0.6775777815360051,0.47603338426088365,0.04632035881703103,0.3008600319718583,0.1201410873870384,0.05664513756318872
0.11599458221494253,0.09083221435340907,0.6164617103473815,0.32369287071914665,0.10540185156258064,0.2648092072020765,0.0832612885300412,0.22283478198615506
0.11668580077409518,0.06962231128983866,0.814190160078303,0.2937338567358773,0.23014055881276244,0.18220575687366025,0.15912547600091925,0.13479435157678077
0.10151274167927474,0.08606568381823707,0.48233790562735657,0.25962034397497785,0.23199455089344503,0.26953497912654206,0.03471659615639566,0.20413352984863933
0.14969388198578404,0.07905658355967135,1.1345529739225795,0.3750865921846289,0.07244502001922502,0.026580819507774328,0.29625112795587955,0.22963644033249225
0.11526178978344363,0.10757582962474806,0.5137008004140973,0.39298279654643575,0.0652485885052054,0.37124695762973053,0.09412373427961136,0.07639792303901698
0.09656767928139956,0.07970300059610008,0.45879927992558966,0.06503171533315472,0.3224846072091349,0.26334706823689363,0.2070780541819842,0.14205855503883255
0.11585519692783199,0.08764306087258084,0.6373031289840119,0.30224069130410885,0.1352175187402257,0.2813604958287654,0.15130455599013024,0.12987673813676984
0.11181480460260701,0.09593431949035935,0.540107074067628,0.2059466571151663,0.1341484275626039,0.3327736751075325,0.22376941247463622,0.10336182774006104
0.13074196555292747,0.07602234855214818,0.9305417012262048,0.26791162624082815,0.11433062302249315,0.16188111057742874,0.26996585342163076,0.18591078673761915
0.08383295944046136,0.07984472663335802,0.2984913399466043,0.054154164459316693,0.4353864536813523,0.29079191518078923,0.15514831236338006,0.06451915431516154
0.12431876379975035,0.0728313337748097,0.8831194002106328,0.21873677907329755,0.1708166431691564,0.14695700161232897,0.24624808771339463,0.2172414884318226
0.12950555913953393,0.08578145231787097,0.8102632592646574,0.10183863499438872,0.20929866526257843,0.16684235948776374,0.49950575255592683,0.02251458769934214
0.10196084614536817,0.08540506135914601,0.4913156840777165,0.16898372626796637,0.22608429887782852,0.2599786033978868,0.10143410228477649,0.24351926917154182
0.10509129375721436,0.07336559419047867,0.6146108984021053,0.04854067410686839,0.37138859038914535,0.05593680241215873,0.17431338808048813,0.34982054501133947
0.11400114564854542,0.09992885239023543,0.5403959352766685,0.06087756389377535,0.09309302265802542,0.2932879629631123,0.292388090128168,0.2603533603569189
0.12139281468006738,0.06299638525565755,0.974545038273507,0.34426047593775777,0.2692398501064096,0.12491484713472364,0.17149612222969332,0.0900887045914156
0.12228671176047894,0.07545390913978761,0.8254935028625909,0.2751227321312998,0.17667922868957575,0.1213971807082338,0.13991768442796976,0.28688317404292096
0.10456182309778601,0.08423584015418606,0.5290126271218955,0.08178591740686084,0.3126501854467623,0.2698023550328533,0.32610295426823876,0.009658587845284717
0.11644914425645785,0.06930817091854154,0.8144659353772731,0.2186582212990575,0.233699963500543,0.141689747813809,0.17466374726483844,0.23128832012175213
0.1286545991723177,0.085376134295057,0.8041427471411361,0.2866898797077341,0.06183400869535046,0.23360720503283314,0.24594112259327686,0.17192778397080558
0.10081514518658219,0.08273889263280125,0.49330059767323153,0.2330182608256804,0.2956429913117098,0.29285905805154766,0.14265004891676164,0.035829640894300525
0.13099439218203857,0.06763889095579607,1.049609051520898,0.2633870738488013,0.22435587836816703,0.03333993221939752,0.24627102236945203,0.23264609319418214
0.10087894080373516,0.07329348254791529,0.5577431905628272,0.27320565856120427,0.31134916299037785,0.21010370188024177,0.028835952553550773,0.17650552401462535
0.13933920685482953,0.08647302953701085,0.9175023389329964,0.3866287151732576,0.002230635125314465,0.16060260622590053,0.1917453935012744,0.2587926499742531
0.13539003849319875,0.07261372683778194,1.0382339782892434,0.3281830063938716,0.12356816401987596,0.12378480148909636,0.26312322554247797,0.16134080255467825
0.10857963295876796,0.07317455721618212,0.6638869411296536,0.1504732537698444,0.3031103483683094,0.09436669211033583,0.1181698746929463,0.3338798310585641
0.11020394627431723,0.06394749348278712,0.785080752036524,0.14400923804867363,0.3144861724218048,0.12457602980911207,0.19958225513002592,0.21734630459038345
0.12122080470753947,0.07815813474630336,0.7832940858460677,0.006665878122758842,0.33778104665296027,0.09063118034837966,0.48924348715319954,0.07567840772270162
0.1106729427332935,0.11237518606057866,0.45092644123389475,0.15981330464051088,0.03289729594846001,0.3842366118654139,0.1935667501774463,0.2294860373681688
0.1170226505550821,0.0709634416424782,0.8035496762173491,0.03148928639442988,0.35207156005147366,0.09854091321020877,0.4215947202204118,0.09630352012347596
0.12578911392370937,0.11055485526612958,0.5950811817838363,0.14338995515258748,0.027483968109430972,0.3549764916836582,0.42473917295239605,0.049410412101927426
0.11974772943648244,0.0751866820424738,0.7946584130781337,0.2988853795725067,0.17469578453828793,0.20209800569067363,0.169868278168437,0.15445255203009467
0.14078488486411578,0.08746730535293477,0.9236009333789911,0.20691326411247046,0.05739626722766667,0.06726345691823313,0.31862406233708995,0.3498029494045397
0.10880962235099101,0.10343364861718743,0.4718930735165073,0.21676631014016776,0.1572109808892465,0.37394567623183145,0.23733615592582444,0.01474087681292988
0.07391576908886434,0.09819231111654975,0.14171953924525685,0.08772041621940821,0.4022051696568802,0.3701576753522931,0.015221467848591602,0.12469527092282684
0.10545270842496081,0.08437214819902919,0.5387169746791372,0.12649830257426894,0.36781722988475496,0.010790227257877507,0.0569926235959848,0.43790161668711386
0.08921503554654513,0.060082456167065305,0.48624902193262187,0.12644025829948663,0.4622562530357785,0.16867428021384076,0.07042156982730766,0.17220763862358657
0.10480980525691827,0.07824457086911786,0.572689002689695,0.20793923343754206,0.24635333529126882,0.23901867108763103,0.11434835936720403,0.19234040081635403
0.07322082512849033,0.1517730015338817,0.08710920252531823,0.13729891158705912,0.19635096541131147,0.6003676137715821,0.008708715674734914,0.05727379355531254
0.14144565076369436,0.09131057648263378,0.8919629455979219,0.14636578680569506,0.018680440863937244,0.1277426455765336,0.41050013985679523,0.29671098689703895
0.11400533392849556,0.06264745887014585,0.8620514686866474,0.33171892751777426,0.3037639685915878,0.12702013954871247,0.09640236387348282,0.14109460046844258
0.11722947364728172,0.08766330867837523,0.6528326903248528,0.24153153693751392,0.1096838520912634,0.25538359578083364,0.16751935087330788,0.2258816643170811
0.11308531972361129,0.1045643020190032,0.5076810986025013,0.1688603502424963,0.11401184740872117,0.3672240666483099,0.2956544333697475,0.05424930233072518
0.11921610225459857,0.08350934285069866,0.7090955362978665,0.24988143804453405,0.14024697760493618,0.2573865739046108,0.23013972550565098,0.12234528494026801
0.11054764488529534,0.10066912449859973,0.5021166632476122,0.013032131881917701,0.1558320679615705,0.31414623078982523,0.3674154801510005,0.14957408921568616
0.08847891176718843,0.09935319634851941,0.28664313594187485,0.05246725643259882,0.3143494040639166,0.37062526331498324,0.19792120137197033,0.06463687481653113
0.09688462968930807,0.13632168973665096,0.2705705142047649,0.14337515677270882,0.009683052479168869,0.4813962826607531,0.06199825831101675,0.30354724977635245
0.11281027186269661,0.08441613355709078,0.6255945355159027,0.1089329052076268,0.22027757641262521,0.25892998949887114,0.3298101201042417,0.08204940877663529
0.11243117605535644,0.11363252875632583,0.46140992046203705,0.004364804041194791,0.05433687354204293,0.35726320653964483,0.3468914495282801,0.23714366634883738
0.13048785498961252,0.06564451121338159,1.0737813975107124,0.21647211115669682,0.23972997665993476,0.06321719408919356,0.32962385811838296,0.1509568599757918
0.11598488616236559,0.08111547188137526,0.6901875174225567,0.20672876894265496,0.2799906834893187,0.0253412689607822,0.08972095882823009,0.398218319779014
0.10227817404419964,0.06498116267208288,0.6506220003718576,0.0514504577399137,0.37479409870340386,0.15245805657887307,0.24190531128728754,0.17939207569052176
